ClusteringCoefficient,Dataset
0.376938,Ovarian
0.408741,Ovarian
0.489645,Ovarian
0.427753,Ovarian
0.404835,Ovarian
0.404690,Ovarian
0.378172,Ovarian
0.342100,Ovarian
0.526492,Ovarian
0.543104,Ovarian
0.392181,Ovarian
0.270413,Ovarian
0.133333,Ovarian
0.177441,Ovarian
0.356396,Ovarian
0.458345,Ovarian
0.325285,Ovarian
0.477297,Ovarian
0.561344,Ovarian
0.408253,Ovarian
0.402738,Ovarian
0.518949,Ovarian
0.382849,Ovarian
0.468602,Ovarian
0.434692,Ovarian
0.421847,Ovarian
0.315476,Ovarian
0.306052,Ovarian
0.529542,Ovarian
0.371327,Ovarian
0.469075,Ovarian
0.677430,Ovarian
0.390617,Ovarian
0.520721,Ovarian
0.198135,Ovarian
0.552426,Ovarian
0.541465,Ovarian
0.387330,Ovarian
0.339080,Ovarian
0.285202,Ovarian
0.217469,Ovarian
0.405179,Ovarian
0.591738,Ovarian
0.347562,Ovarian
0.285024,Ovarian
0.401764,Ovarian
0.541502,Ovarian
0.501076,Ovarian
0.454203,Ovarian
0.563065,Ovarian
0.551291,Ovarian
0.469077,Ovarian
0.390254,Ovarian
0.359184,Ovarian
0.223434,Ovarian
0.450158,Ovarian
0.461554,Ovarian
0.563511,Ovarian
0.412517,Ovarian
0.303190,Ovarian
0.423535,Ovarian
0.437708,Ovarian
0.444360,Ovarian
0.414203,Ovarian
0.530310,Ovarian
0.390065,Ovarian
0.300040,Ovarian
0.547462,Ovarian
0.467470,Ovarian
0.511986,Ovarian
0.489535,Ovarian
0.401460,Ovarian
0.484936,Ovarian
0.295728,Ovarian
0.555157,Ovarian
0.490270,Ovarian
0.514812,Ovarian
0.549230,Ovarian
0.469858,Ovarian
0.538223,Ovarian
0.362172,Ovarian
0.589734,Ovarian
0.507223,Ovarian
0.344624,Ovarian
0.360905,Ovarian
0.522821,Ovarian
0.549494,Ovarian
0.370974,Ovarian
0.461856,Ovarian
0.453261,Ovarian
0.646594,Ovarian
0.482116,Ovarian
0.265385,Ovarian
0.590133,Ovarian
0.360808,Ovarian
0.412180,Ovarian
0.530861,Ovarian
0.194908,Ovarian
0.297666,Ovarian
0.388035,Ovarian
0.308063,Ovarian
0.377378,Ovarian
0.416905,Ovarian
0.465334,Ovarian
0.334131,Ovarian
0.423047,Ovarian
0.524215,Ovarian
0.554107,Ovarian
0.352002,Ovarian
0.451503,Ovarian
0.362053,Ovarian
0.238507,Ovarian
0.441176,Ovarian
0.464116,Ovarian
0.325008,Ovarian
0.453265,Ovarian
0.424417,Ovarian
0.672128,Ovarian
0.275787,Ovarian
0.508829,Ovarian
0.591857,Ovarian
0.403962,Ovarian
0.526762,Ovarian
0.494329,Ovarian
0.253747,Ovarian
0.298105,Ovarian
0.435039,Ovarian
0.504794,Ovarian
0.411610,Ovarian
0.433985,Ovarian
0.284627,Ovarian
0.373789,Ovarian
0.374646,Ovarian
0.407987,Ovarian
0.520871,Ovarian
0.518156,Ovarian
0.592468,Ovarian
0.248804,Ovarian
0.450345,Ovarian
0.441094,Ovarian
0.209505,Ovarian
0.510035,Ovarian
0.301863,Ovarian
0.467195,Ovarian
0.542436,Ovarian
0.441893,Ovarian
0.524436,Ovarian
0.519868,Ovarian
0.279650,Ovarian
0.512115,Ovarian
0.314160,Ovarian
0.498733,Ovarian
0.111111,Ovarian
0.377744,Ovarian
0.512355,Ovarian
0.384154,Ovarian
0.219608,Ovarian
0.257442,Ovarian
0.392977,Ovarian
0.519656,Ovarian
0.435865,Ovarian
0.436497,Ovarian
0.588052,Ovarian
0.507775,Ovarian
0.400663,Ovarian
0.375107,Ovarian
0.299390,Ovarian
0.353402,Ovarian
0.405534,Ovarian
0.447117,Ovarian
0.417463,Ovarian
0.511758,Ovarian
0.500363,Ovarian
0.535308,Ovarian
0.555764,Ovarian
0.466781,Ovarian
0.177590,Ovarian
0.361048,Ovarian
0.328930,Ovarian
0.586261,Ovarian
0.253292,Ovarian
0.246531,Ovarian
0.223790,Ovarian
0.410120,Ovarian
0.349628,Ovarian
0.547961,Ovarian
0.585259,Ovarian
0.249206,Ovarian
0.493474,Ovarian
0.405225,Ovarian
0.349184,Ovarian
0.244086,Ovarian
0.402766,Ovarian
0.309248,Ovarian
0.286607,Ovarian
0.500317,Ovarian
0.394126,Ovarian
0.261566,Ovarian
0.612296,Ovarian
0.296327,Ovarian
0.316629,Ovarian
0.516721,Ovarian
0.407172,Ovarian
0.451001,Ovarian
0.445707,Ovarian
0.304944,Ovarian
0.341616,Ovarian
0.497364,Ovarian
0.438917,Ovarian
0.353199,Ovarian
0.559160,Ovarian
0.524752,Ovarian
0.331945,Ovarian
0.222125,Ovarian
0.417072,Ovarian
0.327212,Ovarian
0.384173,Ovarian
0.192870,Ovarian
0.346926,Ovarian
0.556027,Ovarian
0.245274,Ovarian
0.388944,Ovarian
0.372170,Ovarian
0.420427,Ovarian
0.525092,Ovarian
0.322571,Ovarian
0.407128,Ovarian
0.453154,Ovarian
0.486220,Ovarian
0.406225,Ovarian
0.538681,Ovarian
0.286222,Ovarian
0.455844,Ovarian
0.299093,Ovarian
0.445679,Ovarian
0.474750,Ovarian
0.295113,Ovarian
0.372871,Ovarian
0.510693,Ovarian
0.490193,Ovarian
0.513789,Ovarian
0.361152,Ovarian
0.327749,Ovarian
0.506948,Ovarian
0.311360,Ovarian
0.502256,Ovarian
0.394052,Ovarian
0.443803,Ovarian
0.489840,Ovarian
0.292049,Ovarian
0.432045,Ovarian
0.502670,Ovarian
0.444350,Ovarian
0.467608,Ovarian
0.347730,Ovarian
0.371141,Ovarian
0.476482,Ovarian
0.601812,Ovarian
0.359587,Ovarian
0.343851,Ovarian
0.424591,Ovarian
0.455528,Ovarian
0.341843,Ovarian
0.338664,Ovarian
0.519329,Ovarian
0.522493,Ovarian
0.534837,Ovarian
0.339339,Ovarian
0.314514,Ovarian
0.377253,Ovarian
0.276604,Ovarian
0.304991,Ovarian
0.502343,Ovarian
0.503648,Ovarian
0.564817,Ovarian
0.354433,Ovarian
0.332762,Ovarian
0.438307,Ovarian
0.349910,Ovarian
0.292292,Ovarian
0.589344,Ovarian
0.243030,Ovarian
0.505888,Ovarian
0.379813,Ovarian
0.315628,Ovarian
0.616985,Ovarian
0.236364,Ovarian
0.439282,Ovarian
0.204213,Ovarian
0.494424,Ovarian
0.466170,Ovarian
0.474505,Ovarian
0.259640,Ovarian
0.434515,Ovarian
0.491765,Ovarian
0.496006,Ovarian
0.414202,Ovarian
0.592441,Ovarian
0.571548,Ovarian
0.595948,Ovarian
0.374162,Ovarian
0.599039,Ovarian
0.267997,Ovarian
0.596749,Ovarian
0.513013,Ovarian
0.408233,Ovarian
0.430623,Ovarian
0.474567,Ovarian
0.289044,Ovarian
0.382200,Ovarian
0.483016,Ovarian
0.379181,Ovarian
0.382708,Ovarian
0.553736,Ovarian
0.492195,Ovarian
0.545630,Ovarian
0.375333,Ovarian
0.364308,Ovarian
0.160576,Ovarian
0.344970,Ovarian
0.559268,Ovarian
0.657554,Ovarian
0.442684,Ovarian
0.622050,Ovarian
0.535336,Ovarian
0.548378,Ovarian
0.214715,Ovarian
0.459243,Ovarian
0.287106,Ovarian
0.596331,Ovarian
0.461463,Ovarian
0.381941,Ovarian
0.353703,Ovarian
0.248300,Ovarian
0.247240,Ovarian
0.437574,Ovarian
0.266797,Ovarian
0.391217,Ovarian
0.497914,Ovarian
0.429326,Ovarian
0.492659,Ovarian
0.452107,Ovarian
0.550916,Ovarian
0.355985,Ovarian
0.455156,Ovarian
0.520097,Ovarian
0.423664,Ovarian
0.154412,Ovarian
0.523753,Ovarian
0.426267,Ovarian
0.397607,Ovarian
0.325371,Ovarian
0.212573,Ovarian
0.371204,Ovarian
0.440891,Ovarian
0.535131,Ovarian
0.480965,Ovarian
0.460290,Ovarian
0.476158,Ovarian
0.451415,Ovarian
0.463653,Ovarian
0.415023,Ovarian
0.450131,Ovarian
0.467350,Ovarian
0.429395,Ovarian
0.383282,Ovarian
0.537932,Ovarian
0.259342,Ovarian
0.168561,Ovarian
0.273659,Ovarian
0.454300,Ovarian
0.477583,Ovarian
0.444299,Ovarian
0.514372,Ovarian
0.313181,Ovarian
0.130435,Ovarian
0.383087,Ovarian
0.605963,Ovarian
0.488779,Ovarian
0.175917,Ovarian
0.196341,Ovarian
0.347899,Ovarian
0.537292,Ovarian
0.520640,Ovarian
0.483028,Ovarian
0.402261,Ovarian
0.465191,Ovarian
0.484498,Ovarian
0.458340,Ovarian
0.489599,Ovarian
0.238445,Ovarian
0.326341,Ovarian
0.371901,Ovarian
0.391633,Ovarian
0.566620,Ovarian
0.379243,Ovarian
0.204284,Ovarian
0.333167,Ovarian
0.415814,Ovarian
0.334544,Ovarian
0.400358,Ovarian
0.355424,Ovarian
0.310447,Ovarian
0.204831,Ovarian
0.355544,Ovarian
0.253314,Ovarian
0.398092,Ovarian
0.353846,Ovarian
0.476315,Ovarian
0.476039,Ovarian
0.623358,Ovarian
0.334751,Ovarian
0.596858,Ovarian
0.298059,Ovarian
0.207587,Ovarian
0.398334,Ovarian
0.423713,Ovarian
0.260260,Ovarian
0.600259,Ovarian
0.178121,Ovarian
0.553708,Ovarian
0.525547,Ovarian
0.474047,Ovarian
0.236364,Ovarian
0.439933,Ovarian
0.454162,Ovarian
0.466286,Ovarian
0.283341,Ovarian
0.265714,Ovarian
0.570357,Ovarian
0.372060,Ovarian
0.547976,Ovarian
0.508147,Ovarian
0.424096,Ovarian
0.275490,Ovarian
0.432415,Ovarian
0.358455,Ovarian
0.278864,Ovarian
0.480174,Ovarian
0.488417,Ovarian
0.411848,Ovarian
0.368067,Ovarian
0.475781,Ovarian
0.521916,Ovarian
0.425744,Ovarian
0.376141,Ovarian
0.436798,Ovarian
0.116883,Ovarian
0.390257,Ovarian
0.571451,Ovarian
0.180240,Ovarian
0.282659,Ovarian
0.387337,Ovarian
0.474690,Ovarian
0.476379,Ovarian
0.508121,Ovarian
0.257255,Ovarian
0.477124,Ovarian
0.520483,Ovarian
0.393936,Ovarian
0.357481,Ovarian
0.297625,Ovarian
0.237363,Ovarian
0.409846,Ovarian
0.429096,Ovarian
0.329499,Ovarian
0.369122,Ovarian
0.261905,Ovarian
0.245877,Ovarian
0.290987,Ovarian
0.446634,Ovarian
0.557509,Ovarian
0.477251,Ovarian
0.516855,Ovarian
0.652430,Ovarian
0.394805,Ovarian
0.237500,Ovarian
0.451117,Ovarian
0.236818,Ovarian
0.276423,Ovarian
0.499756,Ovarian
0.241107,Ovarian
0.494089,Ovarian
0.543392,Ovarian
0.446926,Ovarian
0.625300,Ovarian
0.366310,Ovarian
0.553184,Ovarian
0.321832,Ovarian
0.485217,Ovarian
0.256098,Ovarian
0.380063,Ovarian
0.340986,Ovarian
0.472446,Ovarian
0.420560,Ovarian
0.311888,Ovarian
0.286623,Ovarian
0.359947,Ovarian
0.442492,Ovarian
0.445566,Ovarian
0.380858,Ovarian
0.482470,Ovarian
0.258138,Ovarian
0.436336,Ovarian
0.489115,Ovarian
0.382020,Ovarian
0.520463,Ovarian
0.276875,Ovarian
0.407205,Ovarian
0.678258,Ovarian
0.249495,Ovarian
0.395973,Ovarian
0.481320,Ovarian
0.173684,Ovarian
0.446242,Ovarian
0.513125,Ovarian
0.687159,Ovarian
0.282867,Ovarian
0.481261,Ovarian
0.298071,Ovarian
0.325717,Ovarian
0.617727,Ovarian
0.428623,Ovarian
0.237237,Ovarian
0.450936,Ovarian
0.471601,Ovarian
0.373506,Ovarian
0.311753,Ovarian
0.327389,Ovarian
0.344887,Ovarian
0.468037,Ovarian
0.459459,Ovarian
0.373365,Ovarian
0.329105,Ovarian
0.480481,Ovarian
0.392253,Ovarian
0.661753,Ovarian
0.322986,Ovarian
0.261351,Ovarian
0.478947,Ovarian
0.576729,Ovarian
0.223602,Ovarian
0.476462,Ovarian
0.311602,Ovarian
0.320920,Ovarian
0.277615,Ovarian
0.296711,Ovarian
0.273171,Ovarian
0.623443,Ovarian
0.398116,Ovarian
0.294276,Ovarian
0.348997,Ovarian
0.460564,Ovarian
0.451414,Ovarian
0.179924,Ovarian
0.300195,Ovarian
0.439763,Ovarian
0.263168,Ovarian
0.284869,Ovarian
0.475059,Ovarian
0.307915,Ovarian
0.351979,Ovarian
0.413388,Ovarian
0.493063,Ovarian
0.269753,Ovarian
0.579233,Ovarian
0.463875,Ovarian
0.423850,Ovarian
0.196923,Ovarian
0.617788,Ovarian
0.513093,Ovarian
0.294118,Ovarian
0.364593,Ovarian
0.565568,Ovarian
0.324448,Ovarian
0.427547,Ovarian
0.248601,Ovarian
0.423346,Ovarian
0.249471,Ovarian
0.302574,Ovarian
0.196617,Ovarian
0.223003,Ovarian
0.183029,Ovarian
0.442487,Ovarian
0.400429,Ovarian
0.338821,Ovarian
0.299092,Ovarian
0.505140,Ovarian
0.362222,Ovarian
0.619783,Ovarian
0.344611,Ovarian
0.386931,Ovarian
0.408390,Ovarian
0.318463,Ovarian
0.460034,Ovarian
0.251885,Ovarian
0.497216,Ovarian
0.518319,Ovarian
0.226493,Ovarian
0.516702,Ovarian
0.543268,Ovarian
0.369945,Ovarian
0.217927,Ovarian
0.470773,Ovarian
0.336778,Ovarian
0.382542,Ovarian
0.270928,Ovarian
0.401306,Ovarian
0.358858,Ovarian
0.376423,Ovarian
0.573850,Ovarian
0.382623,Ovarian
0.199501,Ovarian
0.369770,Ovarian
0.404662,Ovarian
0.435841,Ovarian
0.490252,Ovarian
0.423221,Ovarian
0.419527,Ovarian
0.384419,Ovarian
0.496545,Ovarian
0.571895,Ovarian
0.481830,Ovarian
0.469682,Ovarian
0.503842,Ovarian
0.447479,Ovarian
0.490447,Ovarian
0.369655,Ovarian
0.402334,Ovarian
0.282247,Ovarian
0.387386,Ovarian
0.453060,Ovarian
0.284585,Ovarian
0.401910,Ovarian
0.485210,Ovarian
0.469242,Ovarian
0.232916,Ovarian
0.448080,Ovarian
0.448173,Ovarian
0.321908,Ovarian
0.384504,Ovarian
0.446304,Ovarian
0.320192,Ovarian
0.247367,Ovarian
0.398517,Ovarian
0.290612,Ovarian
0.322283,Ovarian
0.414910,Ovarian
0.466667,Ovarian
0.453177,Ovarian
0.482003,Ovarian
0.481682,Ovarian
0.498454,Ovarian
0.484321,Ovarian
0.433237,Ovarian
0.332194,Ovarian
0.449390,Ovarian
0.404293,Ovarian
0.394593,Ovarian
0.376101,Ovarian
0.380049,Ovarian
0.279014,Ovarian
0.312295,Ovarian
0.538669,Ovarian
0.429496,Ovarian
0.355061,Ovarian
0.264877,Ovarian
0.525191,Ovarian
0.474205,Ovarian
0.488659,Ovarian
0.424956,Ovarian
0.348676,Ovarian
0.245989,Ovarian
0.440519,Ovarian
0.429534,Ovarian
0.496553,Ovarian
0.384435,Ovarian
0.461516,Ovarian
0.398386,Ovarian
0.397204,Ovarian
0.350420,Ovarian
0.398059,Ovarian
0.418058,Ovarian
0.332618,Ovarian
0.521248,Ovarian
0.360084,Ovarian
0.536348,Ovarian
0.523471,Ovarian
0.554147,Ovarian
0.499316,Ovarian
0.651964,Ovarian
0.411164,Ovarian
0.649179,Ovarian
0.425787,Ovarian
0.314465,Ovarian
0.256410,Ovarian
0.511852,Ovarian
0.278195,Ovarian
0.277519,Ovarian
0.301032,Ovarian
0.267399,Ovarian
0.347744,Ovarian
0.595856,Ovarian
0.474791,Ovarian
0.454129,Ovarian
0.300078,Ovarian
0.527264,Ovarian
0.301287,Ovarian
0.503018,Ovarian
0.430299,Ovarian
0.595953,Ovarian
0.399603,Ovarian
0.332160,Ovarian
0.608562,Ovarian
0.562899,Ovarian
0.536561,Ovarian
0.414053,Ovarian
0.237255,Ovarian
0.532582,Ovarian
0.189372,Ovarian
0.224206,Ovarian
0.305882,Ovarian
0.409382,Ovarian
0.312435,Ovarian
0.450999,Ovarian
0.401102,Ovarian
0.328353,Ovarian
0.403790,Ovarian
0.182443,Ovarian
0.289547,Ovarian
0.364477,Ovarian
0.509342,Ovarian
0.373478,Ovarian
0.416111,Ovarian
0.440835,Ovarian
0.358194,Ovarian
0.267030,Ovarian
0.381880,Ovarian
0.377634,Ovarian
0.179870,Ovarian
0.472141,Ovarian
0.298705,Ovarian
0.388123,Ovarian
0.651352,Ovarian
0.547974,Ovarian
0.285714,Ovarian
0.266464,Ovarian
0.534681,Ovarian
0.534541,Ovarian
0.263934,Ovarian
0.439721,Ovarian
0.471187,Ovarian
0.523810,Ovarian
0.583179,Ovarian
0.555161,Ovarian
0.303257,Ovarian
0.201777,Ovarian
0.572456,Ovarian
0.246246,Ovarian
0.558067,Ovarian
0.525929,Ovarian
0.256312,Ovarian
0.386049,Ovarian
0.462036,Ovarian
0.401230,Ovarian
0.327919,Ovarian
0.434393,Ovarian
0.445536,Ovarian
0.379462,Ovarian
0.301483,Ovarian
0.535623,Ovarian
0.570245,Ovarian
0.342337,Ovarian
0.576700,Ovarian
0.372300,Ovarian
0.268169,Ovarian
0.457379,Ovarian
0.323748,Ovarian
0.349684,Ovarian
0.491372,Ovarian
0.326139,Ovarian
0.541648,Ovarian
0.561455,Ovarian
0.629878,Ovarian
0.220375,Ovarian
0.546451,Ovarian
0.475578,Ovarian
0.434151,Ovarian
0.285714,Ovarian
0.242594,Ovarian
0.359941,Ovarian
0.609060,Ovarian
0.409218,Ovarian
0.406138,Ovarian
0.277663,Ovarian
0.559144,Ovarian
0.335378,Ovarian
0.493356,Ovarian
0.314021,Ovarian
0.457961,Ovarian
0.487599,Ovarian
0.452177,Ovarian
0.299502,Ovarian
0.481865,Ovarian
0.441737,Ovarian
0.265578,Ovarian
0.217735,Ovarian
0.511497,Ovarian
0.344384,Ovarian
0.597642,Ovarian
0.474017,Ovarian
0.390322,Ovarian
0.441177,Ovarian
0.590707,Ovarian
0.415441,Ovarian
0.327869,Ovarian
0.458685,Ovarian
0.370626,Ovarian
0.400926,Ovarian
0.278320,Ovarian
0.456414,Ovarian
0.394985,Ovarian
0.223293,Ovarian
0.507871,Ovarian
0.347960,Ovarian
0.472649,Ovarian
0.557375,Ovarian
0.519269,Ovarian
0.480519,Ovarian
0.554391,Ovarian
0.325658,Ovarian
0.376005,Ovarian
0.422591,Ovarian
0.378222,Ovarian
0.584867,Ovarian
0.383660,Ovarian
0.527504,Ovarian
0.546406,Ovarian
0.344982,Ovarian
0.187538,Ovarian
0.252397,Ovarian
0.199700,Ovarian
0.176442,Ovarian
0.315732,Ovarian
0.287283,Ovarian
0.321008,Ovarian
0.572375,Ovarian
0.250639,Ovarian
0.473451,Ovarian
0.189850,Ovarian
0.301218,Ovarian
0.538743,Ovarian
0.472252,Ovarian
0.546263,Ovarian
0.402882,Ovarian
0.193446,Ovarian
0.270516,Ovarian
0.510861,Ovarian
0.253475,Ovarian
0.225177,Ovarian
0.290144,Ovarian
0.188194,Ovarian
0.354442,Ovarian
0.251844,Ovarian
0.415094,Ovarian
0.172063,Ovarian
0.286869,Ovarian
0.527081,Ovarian
0.254645,Ovarian
0.245122,Ovarian
0.290276,Ovarian
0.631211,Ovarian
0.510082,Ovarian
0.237267,Ovarian
0.251880,Ovarian
0.429078,Ovarian
0.699330,Ovarian
0.405547,Ovarian
0.436028,Ovarian
0.237922,Ovarian
0.546920,Ovarian
0.459674,Ovarian
0.380439,Ovarian
0.283366,Ovarian
0.370130,Ovarian
0.469613,Ovarian
0.160173,Ovarian
0.360831,Ovarian
0.459301,Ovarian
0.357532,Ovarian
0.337218,Ovarian
0.545221,Ovarian
0.618234,Ovarian
0.383431,Ovarian
0.463330,Ovarian
0.369423,Ovarian
0.511637,Ovarian
0.229458,Ovarian
0.309534,Ovarian
0.529489,Ovarian
0.379617,Ovarian
0.713149,Ovarian
0.307497,Ovarian
0.398833,Ovarian
0.347064,Ovarian
0.293769,Ovarian
0.286817,Ovarian
0.512797,Ovarian
0.413002,Ovarian
0.590751,Ovarian
0.362148,Ovarian
0.702117,Ovarian
0.452347,Ovarian
0.545030,Ovarian
0.404530,Ovarian
0.399734,Ovarian
0.328161,Ovarian
0.179435,Ovarian
0.448180,Ovarian
0.420409,Ovarian
0.357211,Ovarian
0.595792,Ovarian
0.281574,Ovarian
0.245395,Ovarian
0.569540,Ovarian
0.292090,Ovarian
0.450470,Ovarian
0.347624,Ovarian
0.510795,Ovarian
0.276786,Ovarian
0.494310,Ovarian
0.447960,Ovarian
0.463136,Ovarian
0.495591,Ovarian
0.265236,Ovarian
0.664610,Ovarian
0.302899,Ovarian
0.475668,Ovarian
0.505196,Ovarian
0.423115,Ovarian
0.241161,Ovarian
0.413146,Ovarian
0.632940,Ovarian
0.333473,Ovarian
0.439231,Ovarian
0.233672,Ovarian
0.250000,Ovarian
0.447522,Ovarian
0.419737,Ovarian
0.529640,Ovarian
0.398416,Ovarian
0.478874,Ovarian
0.368553,Ovarian
0.440336,Ovarian
0.343731,Ovarian
0.305629,Ovarian
0.484370,Ovarian
0.390031,Ovarian
0.475277,Ovarian
0.565959,Ovarian
0.182408,Ovarian
0.281239,Ovarian
0.147619,Ovarian
0.426444,Ovarian
0.167840,Ovarian
0.390604,Ovarian
0.507688,Ovarian
0.570212,Ovarian
0.418228,Ovarian
0.369464,Ovarian
0.189077,Ovarian
0.383110,Ovarian
0.387570,Ovarian
0.408450,Ovarian
0.627626,Ovarian
0.433532,Ovarian
0.228184,Ovarian
0.436520,Ovarian
0.403966,Ovarian
0.446986,Ovarian
0.417712,Ovarian
0.395892,Ovarian
0.386014,Ovarian
0.474794,Ovarian
0.505855,Ovarian
0.414207,Ovarian
0.531457,Ovarian
0.372819,Ovarian
0.440566,Ovarian
0.354424,Ovarian
0.457472,Ovarian
0.227393,Ovarian
0.288719,Ovarian
0.271856,Ovarian
0.310003,Ovarian
0.553668,Ovarian
0.374467,Ovarian
0.481978,Ovarian
0.302294,Ovarian
0.397605,Ovarian
0.386989,Ovarian
0.480319,Ovarian
0.565691,Ovarian
0.542633,Ovarian
0.533551,Ovarian
0.458677,Ovarian
0.190731,Ovarian
0.423463,Ovarian
0.533540,Ovarian
0.380384,Ovarian
0.239530,Ovarian
0.453733,Ovarian
0.379966,Ovarian
0.090909,Ovarian
0.374097,Ovarian
0.460708,Ovarian
0.220290,Ovarian
0.417422,Ovarian
0.562753,Ovarian
0.279336,Ovarian
0.505577,Ovarian
0.507310,Ovarian
0.429567,Ovarian
0.392937,Ovarian
0.632275,Ovarian
0.396017,Ovarian
0.291919,Ovarian
0.538375,Ovarian
0.444360,Ovarian
0.547298,Ovarian
0.462954,Ovarian
0.412980,Ovarian
0.332424,Ovarian
0.162129,Ovarian
0.447484,Ovarian
0.402935,Ovarian
0.550889,Ovarian
0.386744,Ovarian
0.389953,Ovarian
0.286374,Ovarian
0.348290,Ovarian
0.538176,Ovarian
0.446802,Ovarian
0.380229,Ovarian
0.313814,Ovarian
0.464087,Ovarian
0.621324,Ovarian
0.462365,Ovarian
0.290117,Ovarian
0.436386,Ovarian
0.564297,Ovarian
0.396119,Ovarian
0.313227,Ovarian
0.583328,Ovarian
0.524422,Ovarian
0.454833,Ovarian
0.480339,Ovarian
0.358506,Ovarian
0.304435,Ovarian
0.277846,Ovarian
0.386975,Ovarian
0.354978,Ovarian
0.320346,Ovarian
0.565654,Ovarian
0.604093,Ovarian
0.775122,Ovarian
0.429721,Ovarian
0.560888,Ovarian
0.446681,Ovarian
0.368732,Ovarian
0.453797,Ovarian
0.427670,Ovarian
0.582620,Ovarian
0.735877,Ovarian
0.334108,Ovarian
0.459171,Ovarian
0.421877,Ovarian
0.656941,Ovarian
0.332572,Ovarian
0.500190,Ovarian
0.165385,Ovarian
0.327577,Ovarian
0.262970,Ovarian
0.394716,Ovarian
0.297954,Ovarian
0.377468,Ovarian
0.500144,Ovarian
0.484753,Ovarian
0.479701,Ovarian
0.292313,Ovarian
0.242165,Ovarian
0.167341,Ovarian
0.285917,Ovarian
0.333818,Ovarian
0.423019,Ovarian
0.461697,Ovarian
0.207661,Ovarian
0.453225,Ovarian
0.188802,Ovarian
0.453736,Ovarian
0.483316,Ovarian
0.285048,Ovarian
0.500716,Ovarian
0.349592,Ovarian
0.600024,Ovarian
0.508446,Ovarian
0.455897,Ovarian
0.415797,Ovarian
0.527238,Ovarian
0.465182,Ovarian
0.452307,Ovarian
0.550444,Ovarian
0.496110,Ovarian
0.485858,Ovarian
0.443164,Ovarian
0.377182,Ovarian
0.460206,Ovarian
0.398333,Ovarian
0.500716,Ovarian
0.599079,Ovarian
0.580127,Ovarian
0.361270,Ovarian
0.472941,Ovarian
0.420630,Ovarian
0.288311,Ovarian
0.405362,Ovarian
0.607380,Ovarian
0.443012,Ovarian
0.380232,Ovarian
0.442530,Ovarian
0.417852,Ovarian
0.332023,Ovarian
0.421933,Ovarian
0.371527,Ovarian
0.292793,Ovarian
0.405069,Ovarian
0.637297,Ovarian
0.487263,Ovarian
0.381319,Ovarian
0.559802,Ovarian
0.287556,Ovarian
0.399366,Ovarian
0.389300,Ovarian
0.351350,Ovarian
0.390214,Ovarian
0.302890,Ovarian
0.196396,Ovarian
0.321941,Ovarian
0.628046,Ovarian
0.606859,Ovarian
0.346283,Ovarian
0.338210,Ovarian
0.437261,Ovarian
0.393969,Ovarian
0.450093,Ovarian
0.386284,Ovarian
0.241009,Ovarian
0.574712,Ovarian
0.378712,Ovarian
0.579900,Ovarian
0.578642,Ovarian
0.337127,Ovarian
0.479940,Ovarian
0.511631,Ovarian
0.313774,Ovarian
0.390444,Ovarian
0.380153,Ovarian
0.352216,Ovarian
0.474167,Ovarian
0.315261,Ovarian
0.399731,Ovarian
0.430346,Ovarian
0.487796,Ovarian
0.185014,Ovarian
0.453168,Ovarian
0.362669,Ovarian
0.270558,Ovarian
0.348177,Ovarian
0.442416,Ovarian
0.379878,Ovarian
0.510237,Ovarian
0.471664,Ovarian
0.491618,Ovarian
0.479833,Ovarian
0.312966,Ovarian
0.294410,Ovarian
0.297216,Ovarian
0.359669,Ovarian
0.328972,Ovarian
0.477514,Ovarian
0.533527,Ovarian
0.420596,Ovarian
0.431255,Ovarian
0.336732,Ovarian
0.414657,Ovarian
0.531223,Ovarian
0.821040,Ovarian
0.423352,Ovarian
0.433484,Ovarian
0.242623,Ovarian
0.275687,Ovarian
0.377247,Ovarian
0.336513,Ovarian
0.200000,Ovarian
0.377656,Ovarian
0.216308,Ovarian
0.329043,Ovarian
0.248815,Ovarian
0.388658,Ovarian
0.371604,Ovarian
0.369876,Ovarian
0.491091,Ovarian
0.427729,Ovarian
0.544231,Ovarian
0.204413,Ovarian
0.499704,Ovarian
0.643787,Ovarian
0.618553,Ovarian
0.203179,Ovarian
0.523555,Ovarian
0.366822,Ovarian
0.509799,Ovarian
0.469592,Ovarian
0.335748,Ovarian
0.443877,Ovarian
0.475729,Ovarian
0.405803,Ovarian
0.460660,Ovarian
0.290011,Ovarian
0.475835,Ovarian
0.367748,Ovarian
0.540538,Ovarian
0.431151,Ovarian
0.542722,Ovarian
0.266960,Ovarian
0.304532,Ovarian
0.603724,Ovarian
0.473019,Ovarian
0.395509,Ovarian
0.236257,Ovarian
0.408048,Ovarian
0.398627,Ovarian
0.222731,Ovarian
0.709836,Ovarian
0.701114,Ovarian
0.597073,Ovarian
0.487789,Ovarian
0.377249,Ovarian
0.489306,Ovarian
0.213090,Ovarian
0.383969,Ovarian
0.481338,Ovarian
0.595186,Ovarian
0.430044,Ovarian
0.272560,Ovarian
0.509053,Ovarian
0.303663,Ovarian
0.485131,Ovarian
0.359998,Ovarian
0.459005,Ovarian
0.555254,Ovarian
0.449978,Ovarian
0.374505,Ovarian
0.326789,Ovarian
0.600626,Ovarian
0.208556,Ovarian
0.556400,Ovarian
0.473135,Ovarian
0.335622,Ovarian
0.473210,Ovarian
0.368855,Ovarian
