ClusteringCoefficient,Dataset
0.353032,Breast
0.489772,Breast
0.561227,Breast
0.586553,Breast
0.471823,Breast
0.503319,Breast
0.606394,Breast
0.346754,Breast
0.434814,Breast
0.439490,Breast
0.435579,Breast
0.492382,Breast
0.505156,Breast
0.585879,Breast
0.393939,Breast
0.643274,Breast
0.395292,Breast
0.574147,Breast
0.408470,Breast
0.457278,Breast
0.533116,Breast
0.612233,Breast
0.419994,Breast
0.435435,Breast
0.617794,Breast
0.457416,Breast
0.247619,Breast
0.374134,Breast
0.360202,Breast
0.406185,Breast
0.449166,Breast
0.528386,Breast
0.504785,Breast
0.492414,Breast
0.523810,Breast
0.780486,Breast
0.400177,Breast
0.732039,Breast
0.396270,Breast
0.432533,Breast
0.651356,Breast
0.533183,Breast
0.473682,Breast
0.536488,Breast
0.711780,Breast
0.624679,Breast
0.484274,Breast
0.651515,Breast
0.609100,Breast
0.490631,Breast
0.536712,Breast
0.333333,Breast
0.453988,Breast
0.642488,Breast
0.449748,Breast
0.503672,Breast
0.582555,Breast
0.403501,Breast
0.359307,Breast
0.385990,Breast
0.408897,Breast
0.518413,Breast
0.508690,Breast
0.419990,Breast
0.354304,Breast
0.322352,Breast
0.740331,Breast
0.341487,Breast
0.431698,Breast
0.412125,Breast
0.442410,Breast
0.336307,Breast
0.547381,Breast
0.421233,Breast
0.462117,Breast
0.345904,Breast
0.321613,Breast
0.391740,Breast
0.564212,Breast
0.582523,Breast
0.522680,Breast
0.308914,Breast
0.751054,Breast
0.478645,Breast
0.435579,Breast
0.371377,Breast
0.536863,Breast
0.514983,Breast
0.390979,Breast
0.276934,Breast
0.349920,Breast
0.368038,Breast
0.480378,Breast
0.615424,Breast
0.564745,Breast
0.366905,Breast
0.341456,Breast
0.303062,Breast
0.640289,Breast
0.547957,Breast
0.510709,Breast
0.383190,Breast
0.439468,Breast
0.433924,Breast
0.489238,Breast
0.408408,Breast
0.341221,Breast
0.415767,Breast
0.418205,Breast
0.434339,Breast
0.369797,Breast
0.414604,Breast
0.471309,Breast
0.541776,Breast
0.624544,Breast
0.518134,Breast
0.509770,Breast
0.603723,Breast
0.383537,Breast
0.603691,Breast
0.449882,Breast
0.562032,Breast
0.563886,Breast
0.406959,Breast
0.373660,Breast
0.564269,Breast
0.429449,Breast
0.527818,Breast
0.656914,Breast
0.375434,Breast
0.511244,Breast
0.518044,Breast
0.537612,Breast
0.513110,Breast
0.427253,Breast
0.540040,Breast
0.341150,Breast
0.445618,Breast
0.530480,Breast
0.450450,Breast
0.424625,Breast
0.403852,Breast
0.478919,Breast
0.494447,Breast
0.369128,Breast
0.563461,Breast
0.538511,Breast
0.521646,Breast
0.598191,Breast
0.309835,Breast
0.446807,Breast
0.377822,Breast
0.476371,Breast
0.334889,Breast
0.479880,Breast
0.467381,Breast
0.519881,Breast
0.491172,Breast
0.545543,Breast
0.637178,Breast
0.554061,Breast
0.490316,Breast
0.326784,Breast
0.602132,Breast
0.325000,Breast
0.477121,Breast
0.363636,Breast
0.519856,Breast
0.525688,Breast
0.397559,Breast
0.526759,Breast
0.332684,Breast
0.501627,Breast
0.458948,Breast
0.421193,Breast
0.516369,Breast
0.395614,Breast
0.434930,Breast
0.524988,Breast
0.517515,Breast
0.376503,Breast
0.434284,Breast
0.407031,Breast
0.354762,Breast
0.496402,Breast
0.377714,Breast
0.451469,Breast
0.411798,Breast
0.488091,Breast
0.456992,Breast
0.289855,Breast
0.472885,Breast
0.617136,Breast
0.500158,Breast
0.455347,Breast
0.537952,Breast
0.471972,Breast
0.473496,Breast
0.460933,Breast
0.548774,Breast
0.475149,Breast
0.561377,Breast
0.532164,Breast
0.740594,Breast
0.385603,Breast
0.571541,Breast
0.355803,Breast
0.266667,Breast
0.543105,Breast
0.402000,Breast
0.355156,Breast
0.320917,Breast
0.436702,Breast
0.426901,Breast
0.719811,Breast
0.600000,Breast
0.361111,Breast
0.264706,Breast
0.501538,Breast
0.545843,Breast
0.350000,Breast
0.831876,Breast
0.530303,Breast
0.361905,Breast
0.434081,Breast
0.552848,Breast
0.666749,Breast
0.611646,Breast
0.503777,Breast
0.660912,Breast
0.611543,Breast
0.459827,Breast
0.608387,Breast
0.496274,Breast
0.387368,Breast
0.384010,Breast
0.296843,Breast
0.523908,Breast
0.366344,Breast
0.504525,Breast
0.424741,Breast
0.401023,Breast
0.484906,Breast
0.556668,Breast
0.482762,Breast
0.517568,Breast
0.407487,Breast
0.434459,Breast
0.665816,Breast
0.440983,Breast
0.381417,Breast
0.467497,Breast
0.414977,Breast
0.483979,Breast
0.437030,Breast
0.348613,Breast
0.407888,Breast
0.599519,Breast
0.463319,Breast
0.390570,Breast
0.504532,Breast
0.612449,Breast
0.463989,Breast
0.469559,Breast
0.573274,Breast
0.426651,Breast
0.584720,Breast
0.542659,Breast
0.455368,Breast
0.410714,Breast
0.454989,Breast
0.450871,Breast
0.507529,Breast
0.377255,Breast
0.284774,Breast
0.497561,Breast
0.325797,Breast
0.686250,Breast
0.351648,Breast
0.433397,Breast
0.400587,Breast
0.509173,Breast
0.477054,Breast
0.740792,Breast
0.616152,Breast
0.506682,Breast
0.558271,Breast
0.628865,Breast
0.498999,Breast
0.532189,Breast
0.419974,Breast
0.404121,Breast
0.344737,Breast
0.560479,Breast
0.429463,Breast
0.412817,Breast
0.532431,Breast
0.494891,Breast
0.672368,Breast
0.287558,Breast
0.265446,Breast
0.497200,Breast
0.456245,Breast
0.506682,Breast
0.533404,Breast
0.433309,Breast
0.487179,Breast
0.385118,Breast
0.250000,Breast
0.478995,Breast
0.556777,Breast
0.493666,Breast
0.469833,Breast
0.546444,Breast
0.467695,Breast
0.459717,Breast
0.547890,Breast
0.505209,Breast
0.533641,Breast
0.522033,Breast
0.409044,Breast
0.311912,Breast
0.399483,Breast
0.472008,Breast
0.637427,Breast
0.592813,Breast
0.453817,Breast
0.431800,Breast
0.566632,Breast
0.358593,Breast
0.480235,Breast
0.388043,Breast
0.519286,Breast
0.523799,Breast
0.342105,Breast
0.495071,Breast
0.436216,Breast
0.552431,Breast
0.529302,Breast
0.389968,Breast
0.479932,Breast
0.411513,Breast
0.410487,Breast
0.589396,Breast
0.568421,Breast
0.411345,Breast
0.409749,Breast
0.419839,Breast
0.454380,Breast
0.421076,Breast
0.508557,Breast
0.343410,Breast
0.445329,Breast
0.448087,Breast
0.470626,Breast
0.373782,Breast
0.502319,Breast
0.504318,Breast
0.384327,Breast
0.479793,Breast
0.369253,Breast
0.391999,Breast
0.348814,Breast
0.445432,Breast
0.464208,Breast
0.513018,Breast
0.454519,Breast
0.250705,Breast
0.411534,Breast
0.536849,Breast
0.526688,Breast
0.434309,Breast
0.537949,Breast
0.333695,Breast
0.386628,Breast
0.460763,Breast
0.396962,Breast
0.394759,Breast
0.421355,Breast
0.500882,Breast
0.667347,Breast
0.336026,Breast
0.389304,Breast
0.491979,Breast
0.550326,Breast
0.485916,Breast
0.371568,Breast
0.569853,Breast
0.648668,Breast
0.471380,Breast
0.444476,Breast
0.461915,Breast
0.487641,Breast
0.445182,Breast
0.557102,Breast
0.538639,Breast
0.525767,Breast
0.525791,Breast
0.621384,Breast
0.465731,Breast
0.440838,Breast
0.454969,Breast
0.706632,Breast
0.535412,Breast
0.451651,Breast
0.508079,Breast
0.555304,Breast
0.442302,Breast
0.360327,Breast
0.524144,Breast
0.445057,Breast
0.290221,Breast
0.368481,Breast
0.450874,Breast
0.409640,Breast
0.481010,Breast
0.611695,Breast
0.465900,Breast
0.393062,Breast
0.476436,Breast
0.379276,Breast
0.475591,Breast
0.328478,Breast
0.460232,Breast
0.528473,Breast
0.475211,Breast
0.525030,Breast
0.525290,Breast
0.355102,Breast
0.423883,Breast
0.471937,Breast
0.445947,Breast
0.456331,Breast
0.363636,Breast
0.348529,Breast
0.468708,Breast
0.298307,Breast
0.456673,Breast
0.331246,Breast
0.324123,Breast
0.347038,Breast
0.485764,Breast
0.473463,Breast
0.675744,Breast
0.564325,Breast
0.454625,Breast
0.434933,Breast
0.440601,Breast
0.607219,Breast
0.436993,Breast
0.356645,Breast
0.505651,Breast
0.516429,Breast
0.496266,Breast
0.477215,Breast
0.404832,Breast
0.337838,Breast
0.526739,Breast
0.383565,Breast
0.350411,Breast
0.548152,Breast
0.266667,Breast
0.518792,Breast
0.445024,Breast
0.516667,Breast
0.530428,Breast
0.504673,Breast
0.525237,Breast
0.485648,Breast
0.319254,Breast
0.484060,Breast
0.242424,Breast
0.410115,Breast
0.428007,Breast
0.394245,Breast
0.492512,Breast
0.502110,Breast
0.573002,Breast
0.328897,Breast
0.415331,Breast
0.388348,Breast
0.372803,Breast
0.478519,Breast
0.511041,Breast
0.493619,Breast
0.519035,Breast
0.540801,Breast
0.515458,Breast
0.424339,Breast
0.364336,Breast
0.320400,Breast
0.536388,Breast
0.591246,Breast
0.402940,Breast
0.501252,Breast
0.458081,Breast
0.498132,Breast
0.436964,Breast
0.391243,Breast
0.441518,Breast
0.464383,Breast
0.446103,Breast
0.509283,Breast
0.390324,Breast
0.498074,Breast
0.476870,Breast
0.433277,Breast
0.587922,Breast
0.408939,Breast
0.444196,Breast
0.609843,Breast
0.522553,Breast
0.422879,Breast
0.613330,Breast
0.699949,Breast
0.468912,Breast
0.734843,Breast
0.785714,Breast
0.391525,Breast
0.441342,Breast
0.470900,Breast
0.539855,Breast
0.520572,Breast
0.614274,Breast
0.454134,Breast
0.416667,Breast
0.408263,Breast
0.319281,Breast
0.391147,Breast
0.549151,Breast
0.524869,Breast
0.559108,Breast
0.394540,Breast
0.287281,Breast
0.692308,Breast
0.652720,Breast
0.444737,Breast
0.490952,Breast
0.606662,Breast
0.424514,Breast
0.361315,Breast
0.390160,Breast
0.421742,Breast
0.488772,Breast
0.469882,Breast
0.468346,Breast
0.374116,Breast
0.493079,Breast
0.468053,Breast
0.475373,Breast
0.605429,Breast
0.444218,Breast
0.542971,Breast
0.508239,Breast
0.608443,Breast
0.553801,Breast
0.462784,Breast
0.418474,Breast
0.425755,Breast
0.456453,Breast
0.461414,Breast
0.455800,Breast
0.507410,Breast
0.549616,Breast
0.427348,Breast
0.456585,Breast
0.285182,Breast
0.428928,Breast
0.542339,Breast
0.373942,Breast
0.380625,Breast
0.504878,Breast
0.523541,Breast
0.447310,Breast
0.669414,Breast
0.394611,Breast
0.475662,Breast
0.458679,Breast
0.606763,Breast
0.364921,Breast
0.361880,Breast
0.458551,Breast
0.372929,Breast
0.410123,Breast
0.389926,Breast
0.638865,Breast
0.384267,Breast
0.258974,Breast
0.606104,Breast
0.588748,Breast
0.441644,Breast
0.542014,Breast
0.452768,Breast
0.457184,Breast
0.449774,Breast
0.526582,Breast
0.602678,Breast
0.689485,Breast
0.434513,Breast
0.453406,Breast
0.393654,Breast
0.393419,Breast
0.400024,Breast
0.508921,Breast
0.492768,Breast
0.628995,Breast
0.426895,Breast
0.518621,Breast
0.471618,Breast
0.468484,Breast
0.408565,Breast
0.325696,Breast
0.402450,Breast
0.620909,Breast
0.495773,Breast
0.505969,Breast
0.353121,Breast
0.379277,Breast
0.399712,Breast
0.399429,Breast
0.402908,Breast
0.435101,Breast
0.314613,Breast
0.345235,Breast
0.457374,Breast
0.560640,Breast
0.529114,Breast
0.454761,Breast
0.498955,Breast
0.360471,Breast
0.471396,Breast
0.614130,Breast
0.422385,Breast
0.457541,Breast
0.514544,Breast
0.527465,Breast
0.508319,Breast
0.391394,Breast
0.412571,Breast
0.271518,Breast
0.647126,Breast
0.488439,Breast
0.574151,Breast
0.449601,Breast
0.509524,Breast
0.430055,Breast
0.371992,Breast
0.426217,Breast
0.820235,Breast
0.565854,Breast
0.616527,Breast
0.570350,Breast
0.609655,Breast
0.475610,Breast
0.554741,Breast
0.375510,Breast
0.493818,Breast
0.567114,Breast
0.422097,Breast
0.563799,Breast
0.573333,Breast
0.655361,Breast
0.398051,Breast
0.458636,Breast
0.620894,Breast
0.469148,Breast
0.499194,Breast
0.506768,Breast
0.375074,Breast
0.682457,Breast
0.591959,Breast
0.367742,Breast
0.458407,Breast
0.391322,Breast
0.477749,Breast
0.308678,Breast
0.380409,Breast
0.507361,Breast
0.367970,Breast
0.426770,Breast
0.626250,Breast
0.400533,Breast
0.390208,Breast
0.520626,Breast
0.464316,Breast
0.421331,Breast
0.378100,Breast
0.547461,Breast
0.550560,Breast
0.426215,Breast
0.461806,Breast
0.401685,Breast
0.518222,Breast
0.566563,Breast
0.512319,Breast
0.537496,Breast
0.420715,Breast
0.509928,Breast
0.485005,Breast
0.590231,Breast
0.479604,Breast
0.594977,Breast
0.435686,Breast
0.570354,Breast
0.557576,Breast
0.528489,Breast
0.435754,Breast
0.379543,Breast
0.571040,Breast
0.284026,Breast
0.469113,Breast
0.377605,Breast
0.526187,Breast
0.549188,Breast
0.621438,Breast
0.405251,Breast
0.462569,Breast
0.385041,Breast
0.572922,Breast
0.455940,Breast
0.553421,Breast
0.333157,Breast
0.408402,Breast
0.486329,Breast
0.519627,Breast
0.758258,Breast
0.480712,Breast
0.458906,Breast
0.487694,Breast
0.444845,Breast
0.546330,Breast
0.735395,Breast
0.421026,Breast
0.557088,Breast
0.361295,Breast
0.349269,Breast
0.409858,Breast
0.466573,Breast
0.439686,Breast
0.520006,Breast
0.446459,Breast
0.413700,Breast
0.467172,Breast
0.392488,Breast
0.473055,Breast
0.314593,Breast
0.375527,Breast
0.438562,Breast
0.451910,Breast
0.435439,Breast
0.508733,Breast
0.388954,Breast
0.442379,Breast
0.454524,Breast
0.399741,Breast
0.399564,Breast
0.527070,Breast
0.458037,Breast
0.644122,Breast
0.447234,Breast
0.398203,Breast
0.356573,Breast
0.411312,Breast
0.335605,Breast
0.436524,Breast
0.437031,Breast
0.459600,Breast
0.499560,Breast
0.424269,Breast
0.402309,Breast
0.523896,Breast
0.480757,Breast
0.444458,Breast
0.571236,Breast
0.513514,Breast
0.507375,Breast
0.357103,Breast
0.521963,Breast
0.710086,Breast
0.595334,Breast
0.371795,Breast
0.357360,Breast
0.503328,Breast
0.679087,Breast
0.324410,Breast
0.541059,Breast
0.583259,Breast
0.390387,Breast
0.543953,Breast
0.514475,Breast
0.435676,Breast
0.426265,Breast
0.466928,Breast
0.580418,Breast
0.419161,Breast
0.723806,Breast
0.485902,Breast
0.465098,Breast
0.446105,Breast
0.767236,Breast
0.633987,Breast
0.389971,Breast
0.439870,Breast
0.428824,Breast
0.637317,Breast
0.527119,Breast
0.460624,Breast
0.495238,Breast
0.544944,Breast
0.394009,Breast
0.531180,Breast
0.689955,Breast
0.492308,Breast
0.563050,Breast
0.409590,Breast
0.407193,Breast
0.459849,Breast
0.456254,Breast
0.396278,Breast
0.387978,Breast
0.486219,Breast
0.525340,Breast
0.516530,Breast
0.377827,Breast
0.396970,Breast
0.410530,Breast
0.419305,Breast
0.464128,Breast
0.469295,Breast
0.463431,Breast
0.347519,Breast
0.561426,Breast
0.456812,Breast
0.391112,Breast
0.437164,Breast
0.465287,Breast
0.448967,Breast
0.450092,Breast
0.494270,Breast
0.555789,Breast
0.464374,Breast
0.329713,Breast
0.451481,Breast
0.372698,Breast
0.385769,Breast
0.600000,Breast
0.431225,Breast
0.411255,Breast
0.454219,Breast
0.543880,Breast
0.493238,Breast
0.463895,Breast
0.264846,Breast
0.609627,Breast
0.492416,Breast
0.527475,Breast
0.331815,Breast
0.459693,Breast
0.504325,Breast
0.461364,Breast
0.352787,Breast
0.453563,Breast
0.382877,Breast
0.438662,Breast
0.489269,Breast
0.466334,Breast
0.484923,Breast
0.488186,Breast
0.396731,Breast
0.460332,Breast
0.553846,Breast
0.305651,Breast
0.390957,Breast
0.490760,Breast
0.331275,Breast
0.546283,Breast
0.442968,Breast
0.469772,Breast
0.509903,Breast
0.515271,Breast
0.467433,Breast
0.436343,Breast
0.410355,Breast
0.395509,Breast
0.429248,Breast
0.430769,Breast
0.503103,Breast
0.693095,Breast
0.473237,Breast
0.503663,Breast
0.432854,Breast
0.322465,Breast
0.388051,Breast
0.472320,Breast
0.410733,Breast
0.507206,Breast
0.382025,Breast
0.514746,Breast
0.385583,Breast
0.432590,Breast
0.449757,Breast
0.536586,Breast
0.445414,Breast
0.379076,Breast
0.482321,Breast
0.527415,Breast
0.507246,Breast
0.457888,Breast
0.383935,Breast
0.289575,Breast
0.528654,Breast
0.527303,Breast
0.455654,Breast
0.506769,Breast
0.489259,Breast
0.806731,Breast
0.382689,Breast
0.371588,Breast
0.537435,Breast
0.368651,Breast
0.486605,Breast
0.405275,Breast
0.405118,Breast
0.433704,Breast
0.557401,Breast
0.409712,Breast
0.440024,Breast
0.524407,Breast
0.371942,Breast
0.576885,Breast
0.533853,Breast
0.416864,Breast
0.444812,Breast
0.462771,Breast
0.581357,Breast
0.557745,Breast
0.425290,Breast
0.611765,Breast
0.568217,Breast
0.439372,Breast
0.432489,Breast
0.616953,Breast
0.484189,Breast
0.739227,Breast
0.553360,Breast
0.505316,Breast
0.515641,Breast
0.501405,Breast
0.468032,Breast
0.466142,Breast
0.330484,Breast
0.588273,Breast
0.459163,Breast
0.508749,Breast
0.599221,Breast
0.484862,Breast
0.594768,Breast
0.553653,Breast
0.620524,Breast
0.464369,Breast
0.673651,Breast
0.430068,Breast
0.379231,Breast
0.767963,Breast
0.333333,Breast
0.517572,Breast
0.366530,Breast
0.500477,Breast
0.540162,Breast
0.458797,Breast
0.450166,Breast
0.486189,Breast
0.469018,Breast
0.317422,Breast
0.371839,Breast
0.620792,Breast
0.523005,Breast
0.497481,Breast
0.601848,Breast
0.766277,Breast
0.459228,Breast
0.407691,Breast
0.533511,Breast
0.254902,Breast
0.434220,Breast
0.448048,Breast
0.403130,Breast
0.353640,Breast
0.544425,Breast
0.330745,Breast
0.484221,Breast
0.487018,Breast
0.598314,Breast
0.394558,Breast
0.389020,Breast
0.338514,Breast
0.598501,Breast
0.457108,Breast
0.500080,Breast
0.300654,Breast
0.519654,Breast
0.508257,Breast
0.431626,Breast
0.525581,Breast
0.520769,Breast
0.792050,Breast
0.452737,Breast
0.544501,Breast
0.305412,Breast
0.506325,Breast
0.437559,Breast
0.534256,Breast
0.506253,Breast
0.639568,Breast
0.566234,Breast
0.723739,Breast
0.492340,Breast
0.508345,Breast
0.516131,Breast
0.387200,Breast
0.359924,Breast
0.355349,Breast
0.411899,Breast
0.465221,Breast
0.475454,Breast
0.503303,Breast
0.462998,Breast
0.482414,Breast
0.493782,Breast
0.455105,Breast
0.618182,Breast
0.349373,Breast
0.468691,Breast
0.501541,Breast
0.664986,Breast
0.602740,Breast
0.361861,Breast
0.323208,Breast
0.552128,Breast
0.527302,Breast
0.749889,Breast
0.503556,Breast
0.353092,Breast
0.533333,Breast
0.572272,Breast
0.599417,Breast
0.350198,Breast
0.370739,Breast
0.513868,Breast
0.360390,Breast
0.488637,Breast
0.435794,Breast
0.581541,Breast
0.514085,Breast
0.534607,Breast
0.499107,Breast
0.364435,Breast
0.406767,Breast
0.275634,Breast
0.485455,Breast
0.384514,Breast
0.524863,Breast
0.491278,Breast
0.528104,Breast
0.312295,Breast
0.433797,Breast
0.350509,Breast
0.533195,Breast
0.200000,Breast
0.396839,Breast
0.471441,Breast
0.421943,Breast
0.502497,Breast
0.302439,Breast
0.532869,Breast
0.709051,Breast
0.609779,Breast
0.393889,Breast
0.414160,Breast
0.489474,Breast
0.692791,Breast
0.520024,Breast
0.356665,Breast
0.336817,Breast
0.435178,Breast
0.387089,Breast
0.484147,Breast
0.250000,Breast
0.477162,Breast
0.419001,Breast
0.442542,Breast
0.494358,Breast
0.427998,Breast
0.433156,Breast
0.562684,Breast
0.368439,Breast
0.579937,Breast
0.404868,Breast
0.723069,Breast
0.361905,Breast
0.465116,Breast
0.441791,Breast
0.481833,Breast
0.400086,Breast
0.446139,Breast
0.666667,Breast
0.395540,Breast
0.479001,Breast
0.509930,Breast
0.492667,Breast
0.479978,Breast
0.446647,Breast
0.424738,Breast
0.415619,Breast
0.334399,Breast
0.429269,Breast
0.462379,Breast
0.344287,Breast
0.396194,Breast
0.406897,Breast
0.430009,Breast
0.374998,Breast
0.418516,Breast
0.446592,Breast
0.290263,Breast
0.445126,Breast
0.521966,Breast
0.473133,Breast
0.505263,Breast
0.588256,Breast
0.381662,Breast
0.553996,Breast
0.338877,Breast
0.577413,Breast
0.629477,Breast
0.436715,Breast
0.406252,Breast
0.431589,Breast
0.320142,Breast
0.536877,Breast
0.451653,Breast
0.520256,Breast
0.478391,Breast
0.413126,Breast
0.438828,Breast
0.740911,Breast
0.451196,Breast
0.488905,Breast
0.848340,Breast
0.616880,Breast
0.400000,Breast
0.356495,Breast
0.486838,Breast
0.426985,Breast
0.396845,Breast
0.453979,Breast
0.437718,Breast
0.495787,Breast
0.425653,Breast
0.477877,Breast
0.574879,Breast
0.450498,Breast
0.433537,Breast
0.457725,Breast
0.423188,Breast
0.405462,Breast
0.348695,Breast
0.519242,Breast
0.351221,Breast
0.371256,Breast
0.261261,Breast
0.533938,Breast
0.736755,Breast
0.402063,Breast
0.488179,Breast
0.296333,Breast
0.364513,Breast
0.456400,Breast
0.390121,Breast
0.535282,Breast
0.342901,Breast
0.523022,Breast
0.463605,Breast
0.428753,Breast
0.430371,Breast
0.538544,Breast
0.476530,Breast
0.431922,Breast
0.383001,Breast
0.400718,Breast
0.577399,Breast
0.429725,Breast
0.618851,Breast
0.412491,Breast
0.519371,Breast
0.500532,Breast
0.429754,Breast
0.378217,Breast
0.703358,Breast
0.367270,Breast
0.539382,Breast
0.412012,Breast
0.454719,Breast
0.256667,Breast
0.414891,Breast
0.391409,Breast
0.647059,Breast
0.462194,Breast
0.378233,Breast
0.339154,Breast
0.328546,Breast
0.279953,Breast
0.553110,Breast
0.501957,Breast
0.453558,Breast
0.455673,Breast
0.449330,Breast
0.390826,Breast
0.692950,Breast
0.599794,Breast
0.479112,Breast
0.384367,Breast
0.539562,Breast
0.485745,Breast
0.416224,Breast
0.419552,Breast
0.546706,Breast
0.673585,Breast
0.497874,Breast
0.423674,Breast
0.401339,Breast
0.369310,Breast
0.803152,Breast
0.722572,Breast
0.395562,Breast
0.497501,Breast
0.626263,Breast
0.729969,Breast
0.349704,Breast
0.515364,Breast
0.470001,Breast
0.447342,Breast
0.476059,Breast
0.461538,Breast
0.636047,Breast
0.512065,Breast
0.411606,Breast
0.466426,Breast
0.498869,Breast
0.479327,Breast
0.581137,Breast
0.421114,Breast
0.473147,Breast
0.421703,Breast
0.590502,Breast
0.373829,Breast
0.460273,Breast
0.493052,Breast
0.400835,Breast
0.406476,Breast
0.435498,Breast
0.434423,Breast
0.375798,Breast
0.381532,Breast
0.594910,Breast
0.420009,Breast
0.363636,Breast
0.505171,Breast
0.575634,Breast
0.550301,Breast
0.495575,Breast
0.686875,Breast
0.445308,Breast
0.489067,Breast
0.332617,Breast
0.388669,Breast
0.310145,Breast
0.399788,Breast
0.458275,Breast
0.527657,Breast
0.705095,Breast
0.445658,Breast
0.361622,Breast
0.626423,Breast
0.504095,Breast
0.556636,Breast
0.558420,Breast
0.512690,Breast
0.460839,Breast
0.483619,Breast
0.357647,Breast
0.463008,Breast
0.405710,Breast
0.609706,Breast
0.457245,Breast
0.292914,Breast
0.350986,Breast
0.397185,Breast
0.408513,Breast
0.346964,Breast
0.594473,Breast
0.445284,Breast
0.294386,Breast
0.398558,Breast
0.356284,Breast
0.413161,Breast
0.507246,Breast
0.333405,Breast
0.484811,Breast
0.466310,Breast
0.401679,Breast
0.405143,Breast
0.518987,Breast
0.439433,Breast
0.362235,Breast
0.464642,Breast
0.469691,Breast
0.773747,Breast
0.454521,Breast
0.431758,Breast
0.433554,Breast
0.491886,Breast
0.435713,Breast
0.435778,Breast
0.427085,Breast
0.557727,Breast
0.261347,Breast
0.456764,Breast
0.400615,Breast
0.472255,Breast
0.483226,Breast
0.677245,Breast
0.451154,Breast
0.537785,Breast
0.517623,Breast
0.436008,Breast
0.473816,Breast
0.452459,Breast
0.437245,Breast
0.354478,Breast
0.420279,Breast
0.482391,Breast
0.422280,Breast
0.428051,Breast
0.376604,Breast
0.414069,Breast
0.470419,Breast
0.336141,Breast
0.448779,Breast
0.370132,Breast
0.443906,Breast
0.459426,Breast
0.448567,Breast
0.380377,Breast
0.527039,Breast
0.468435,Breast
0.502146,Breast
0.398116,Breast
0.403338,Breast
0.292979,Breast
0.572952,Breast
0.444506,Breast
0.403797,Breast
0.406381,Breast
0.513572,Breast
0.485158,Breast
0.473436,Breast
0.427057,Breast
0.645821,Breast
0.406844,Breast
0.602437,Breast
0.451637,Breast
0.436124,Breast
0.456980,Breast
0.357208,Breast
0.456067,Breast
0.357564,Breast
0.503571,Breast
0.340397,Breast
0.465217,Breast
0.473589,Breast
0.525311,Breast
0.459681,Breast
0.602404,Breast
0.541817,Breast
0.383601,Breast
0.455008,Breast
0.322340,Breast
0.546548,Breast
0.369023,Breast
0.445880,Breast
0.408435,Breast
0.388400,Breast
0.369542,Breast
0.495811,Breast
0.490481,Breast
0.437922,Breast
0.414104,Breast
0.355316,Breast
0.530165,Breast
0.304708,Breast
0.404852,Breast
0.385166,Breast
0.314018,Breast
0.666985,Breast
0.423842,Breast
0.510689,Breast
0.574108,Breast
0.501977,Breast
0.491177,Breast
0.471405,Breast
0.513421,Breast
0.309100,Breast
0.400096,Breast
0.746023,Breast
0.471163,Breast
0.360116,Breast
0.553274,Breast
0.447822,Breast
0.488403,Breast
0.373994,Breast
0.366727,Breast
0.383778,Breast
0.469910,Breast
0.402657,Breast
0.553113,Breast
0.398605,Breast
0.595281,Breast
0.391773,Breast
0.317867,Breast
0.342432,Breast
0.338120,Breast
0.501420,Breast
0.349996,Breast
0.482565,Breast
0.387041,Breast
0.464844,Breast
0.495413,Breast
0.560000,Breast
0.350660,Breast
0.346937,Breast
0.418588,Breast
0.449223,Breast
0.333073,Breast
0.497676,Breast
0.463490,Breast
0.484744,Breast
0.415447,Breast
0.342728,Breast
0.382738,Breast
0.500590,Breast
0.447186,Breast
0.479679,Breast
0.423541,Breast
0.404923,Breast
0.490608,Breast
0.354462,Breast
0.414773,Breast
0.436936,Breast
0.421362,Breast
0.634559,Breast
0.606329,Breast
0.571171,Breast
0.739900,Breast
0.690236,Breast
0.412685,Breast
0.413094,Breast
0.491083,Breast
0.629183,Breast
0.520327,Breast
0.531645,Breast
0.572000,Breast
0.486348,Breast
0.440213,Breast
0.423918,Breast
0.243328,Breast
0.434779,Breast
0.453677,Breast
0.485805,Breast
0.676660,Breast
0.504413,Breast
0.387147,Breast
0.560624,Breast
0.489664,Breast
0.403964,Breast
0.393737,Breast
0.531724,Breast
0.412075,Breast
0.649306,Breast
0.450658,Breast
0.497738,Breast
0.302126,Breast
0.425080,Breast
0.567243,Breast
0.462825,Breast
0.397066,Breast
0.487366,Breast
0.426830,Breast
0.480311,Breast
0.297726,Breast
0.510325,Breast
0.418208,Breast
0.544619,Breast
0.352446,Breast
0.491035,Breast
0.421609,Breast
0.545181,Breast
0.544707,Breast
0.646398,Breast
0.549793,Breast
0.302545,Breast
0.483786,Breast
0.394992,Breast
0.438668,Breast
0.576265,Breast
0.492879,Breast
0.527335,Breast
0.306845,Breast
0.402206,Breast
0.455141,Breast
0.761311,Breast
0.338580,Breast
0.364956,Breast
0.472588,Breast
0.652881,Breast
0.543950,Breast
0.421305,Breast
0.483724,Breast
0.619656,Breast
0.429396,Breast
0.487674,Breast
0.414054,Breast
0.605176,Breast
0.352039,Breast
0.729512,Breast
0.313173,Breast
0.569336,Breast
0.523657,Breast
0.454035,Breast
0.717387,Breast
0.448444,Breast
0.519848,Breast
0.498768,Breast
0.472557,Breast
0.453903,Breast
0.516523,Breast
0.419216,Breast
0.504589,Breast
0.616307,Breast
0.480988,Breast
0.443257,Breast
0.382684,Breast
0.431700,Breast
